asset,date,close,sma_50w,sma_200w,below_sma_50w,below_sma_200w,event_first_below_50w,event_first_below_200w,event_reclaim_50w,event_reclaim_200w
xrp,2021-12-27,0.8591179847717285,0.9,0.49,True,False,True,False,False,False
xrp,2022-01-03,0.7545049786567688,0.91,0.49,True,False,False,False,False,False
xrp,2022-01-10,0.778954029083252,0.91,0.49,True,False,False,False,False,False
xrp,2022-01-17,0.6287559866905212,0.92,0.49,True,False,False,False,False,False
xrp,2022-01-24,0.603181004524231,0.92,0.49,True,False,False,False,False,False
xrp,2022-01-31,0.6836469769477844,0.92,0.49,True,False,False,False,False,False
xrp,2022-02-07,0.8102729916572571,0.93,0.49,True,False,False,False,False,False
xrp,2022-02-14,0.7782959938049316,0.94,0.49,True,False,False,False,False,False
xrp,2022-02-21,0.721992015838623,0.94,0.49,True,False,False,False,False,False
xrp,2022-02-28,0.7259939908981323,0.95,0.49,True,False,False,False,False,False
xrp,2022-03-07,0.7613509893417358,0.95,0.49,True,False,False,False,False,False
xrp,2022-03-14,0.8061209917068481,0.95,0.49,True,False,False,False,False,False
xrp,2022-03-21,0.8573430180549622,0.94,0.49,True,False,False,False,False,False
xrp,2022-03-28,0.8429499864578247,0.93,0.49,True,False,False,False,False,False
xrp,2022-04-04,0.7566140294075012,0.93,0.49,True,False,False,False,False,False
xrp,2022-04-11,0.7531539797782898,0.91,0.49,True,False,False,False,False,False
xrp,2022-04-18,0.6987389922142029,0.89,0.49,True,False,False,False,False,False
xrp,2022-04-25,0.6078439950942993,0.88,0.49,True,False,False,False,False,False
xrp,2022-05-02,0.5665270090103149,0.87,0.49,True,False,False,False,False,False
xrp,2022-05-09,0.4473710060119629,0.86,0.49,True,True,False,True,False,False
xrp,2022-05-16,0.422336995601654,0.85,0.49,True,True,False,False,False,False
xrp,2022-05-23,0.3890160024166107,0.84,0.49,True,True,False,False,False,False
xrp,2022-05-30,0.3953799903392792,0.83,0.49,True,True,False,False,False,False
xrp,2022-06-06,0.3454900085926056,0.83,0.49,True,True,False,False,False,False
xrp,2022-06-13,0.3260529935359955,0.82,0.49,True,True,False,False,False,False
xrp,2022-06-20,0.3588640093803406,0.82,0.49,True,True,False,False,False,False
xrp,2022-06-27,0.3217029869556427,0.81,0.49,True,True,False,False,False,False
xrp,2022-07-04,0.3256630003452301,0.8,0.49,True,True,False,False,False,False
xrp,2022-07-11,0.3434120118618011,0.8,0.49,True,True,False,False,False,False
xrp,2022-07-18,0.3592599928379059,0.79,0.49,True,True,False,False,False,False
xrp,2022-07-25,0.3804579973220825,0.77,0.49,True,True,False,False,False,False
xrp,2022-08-01,0.3725059926509857,0.75,0.49,True,True,False,False,False,False
xrp,2022-08-08,0.3764509856700897,0.74,0.49,True,True,False,False,False,False
xrp,2022-08-15,0.3453019857406616,0.72,0.49,True,True,False,False,False,False
xrp,2022-08-22,0.3230949938297272,0.7,0.49,True,True,False,False,False,False
xrp,2022-08-29,0.3317990005016327,0.69,0.49,True,True,False,False,False,False
xrp,2022-09-05,0.355118989944458,0.68,0.49,True,True,False,False,False,False
xrp,2022-09-12,0.3583230078220367,0.66,0.49,True,True,False,False,False,False
xrp,2022-09-19,0.4926269948482513,0.65,0.49,True,False,False,False,False,False
xrp,2022-09-26,0.448850005865097,0.64,0.49,True,True,False,False,False,False
xrp,2022-10-03,0.5340610146522522,0.63,0.49,True,False,False,False,False,False
xrp,2022-10-10,0.4770100116729736,0.61,0.49,True,True,False,True,False,False
xrp,2022-10-17,0.4690330028533935,0.6,0.49,True,True,False,False,False,False
xrp,2022-10-24,0.4584549963474273,0.58,0.49,True,True,False,False,False,False
xrp,2022-10-31,0.4706700146198272,0.57,0.49,True,True,False,False,False,False
xrp,2022-11-07,0.3402960002422333,0.56,0.49,True,True,False,False,False,False
xrp,2022-11-14,0.3619450032711029,0.55,0.49,True,True,False,False,False,False
xrp,2022-11-21,0.396820992231369,0.54,0.49,True,True,False,False,False,False
xrp,2022-11-28,0.390735000371933,0.53,0.49,True,True,False,False,False,False
xrp,2022-12-05,0.3817490041255951,0.52,0.49,True,True,False,False,False,False
xrp,2022-12-12,0.350270003080368,0.51,0.49,True,True,False,False,False,False
xrp,2022-12-19,0.3463920056819916,0.5,0.49,True,True,False,False,False,False
xrp,2022-12-26,0.3387629985809326,0.49,0.49,True,True,False,False,False,False
xrp,2023-01-02,0.3453580141067505,0.49,0.49,True,True,False,False,False,False
xrp,2023-01-09,0.3848809897899627,0.48,0.49,True,True,False,False,False,False
xrp,2023-01-16,0.400967001914978,0.48,0.49,True,True,False,False,False,False
xrp,2023-01-23,0.4137639999389648,0.47,0.49,True,True,False,False,False,False
xrp,2023-01-30,0.3989369869232178,0.46,0.5,True,True,False,False,False,False
xrp,2023-02-06,0.3752819895744324,0.46,0.5,True,True,False,False,False,False
xrp,2023-02-13,0.3863170146942138,0.45,0.5,True,True,False,False,False,False
xrp,2023-02-20,0.378040999174118,0.44,0.5,True,True,False,False,False,False
xrp,2023-02-27,0.3671939969062805,0.43,0.5,True,True,False,False,False,False
xrp,2023-03-06,0.3733179867267608,0.42,0.5,True,True,False,False,False,False
xrp,2023-03-13,0.3884649872779846,0.41,0.5,True,True,False,False,False,False
xrp,2023-03-20,0.4488170146942138,0.41,0.5,False,True,False,False,True,False
xrp,2023-03-27,0.5189530253410339,0.4,0.5,False,False,False,False,False,True
xrp,2023-04-03,0.5058339834213257,0.4,0.5,False,False,False,False,False,False
xrp,2023-04-10,0.5213919878005981,0.4,0.5,False,False,False,False,False,False
xrp,2023-04-17,0.4650160074234009,0.4,0.5,False,True,False,True,False,False
xrp,2023-04-24,0.4723320007324219,0.4,0.5,False,True,False,False,False,False
xrp,2023-05-01,0.4503639936447143,0.4,0.5,False,True,False,False,False,False
xrp,2023-05-08,0.4258599877357483,0.4,0.5,False,True,False,False,False,False
xrp,2023-05-15,0.4575499892234802,0.4,0.5,False,True,False,False,False,False
xrp,2023-05-22,0.4828889966011047,0.4,0.5,False,True,False,False,False,False
xrp,2023-05-29,0.5359110236167908,0.41,0.5,False,False,False,False,False,True
xrp,2023-06-05,0.5212209820747375,0.41,0.5,False,False,False,False,False,False
xrp,2023-06-12,0.4875729978084564,0.41,0.5,False,True,False,True,False,False
xrp,2023-06-19,0.4902769923210144,0.42,0.51,False,True,False,False,False,False
xrp,2023-06-26,0.4844929873943329,0.42,0.51,False,True,False,False,False,False
xrp,2023-07-03,0.4685499966144562,0.42,0.51,False,True,False,False,False,False
xrp,2023-07-10,0.7468600273132324,0.43,0.51,False,False,False,False,False,True
xrp,2023-07-17,0.7386829853057861,0.44,0.51,False,False,False,False,False,False
xrp,2023-07-24,0.7051360011100769,0.44,0.51,False,False,False,False,False,False
xrp,2023-07-31,0.6230869889259338,0.45,0.52,False,False,False,False,False,False
xrp,2023-08-07,0.6261019706726074,0.45,0.52,False,False,False,False,False,False
xrp,2023-08-14,0.5395470261573792,0.46,0.52,False,False,False,False,False,False
xrp,2023-08-21,0.5238440036773682,0.46,0.52,False,False,False,False,False,False
xrp,2023-08-28,0.5050489902496338,0.46,0.52,False,True,False,True,False,False
xrp,2023-09-04,0.4978139996528625,0.46,0.52,False,True,False,False,False,False
xrp,2023-09-11,0.4930410087108612,0.47,0.52,False,True,False,False,False,False
xrp,2023-09-18,0.5023880004882812,0.46,0.52,False,True,False,False,False,False
xrp,2023-09-25,0.5242040157318115,0.47,0.53,False,True,False,False,False,False
xrp,2023-10-02,0.5179610252380371,0.47,0.53,False,True,False,False,False,False
xrp,2023-10-09,0.4878459870815277,0.47,0.53,False,True,False,False,False,False
xrp,2023-10-16,0.5224869847297668,0.47,0.53,False,True,False,False,False,False
xrp,2023-10-23,0.5563939809799194,0.47,0.53,False,False,False,False,False,True
xrp,2023-10-30,0.6611469984054565,0.48,0.53,False,False,False,False,False,False
xrp,2023-11-06,0.6615359783172607,0.48,0.54,False,False,False,False,False,False
xrp,2023-11-13,0.627498984336853,0.49,0.54,False,False,False,False,False,False
xrp,2023-11-20,0.6168190240859985,0.49,0.54,False,False,False,False,False,False
xrp,2023-11-27,0.6237229704856873,0.5,0.54,False,False,False,False,False,False
xrp,2023-12-04,0.6615779995918274,0.51,0.54,False,False,False,False,False,False
xrp,2023-12-11,0.6104180216789246,0.51,0.55,False,False,False,False,False,False
xrp,2023-12-18,0.6135179996490479,0.52,0.55,False,False,False,False,False,False
xrp,2023-12-25,0.6149410009384155,0.52,0.55,False,False,False,False,False,False
xrp,2024-01-01,0.5517410039901733,0.52,0.55,False,True,False,False,False,False
xrp,2024-01-08,0.5762330293655396,0.53,0.55,False,False,False,False,False,False
xrp,2024-01-15,0.546110987663269,0.53,0.56,False,True,False,True,False,False
xrp,2024-01-22,0.5240939855575562,0.53,0.56,True,True,True,False,False,False
xrp,2024-01-29,0.5032879710197449,0.53,0.56,True,True,False,False,False,False
xrp,2024-02-05,0.5260840058326721,0.54,0.56,True,True,False,False,False,False
xrp,2024-02-12,0.5569030046463013,0.54,0.56,False,True,False,False,False,False
xrp,2024-02-19,0.5424249768257141,0.55,0.56,True,True,False,False,False,False
xrp,2024-02-26,0.6270719766616821,0.55,0.57,False,False,False,False,True,True
xrp,2024-03-04,0.6084319949150085,0.55,0.57,False,False,False,False,False,False
xrp,2024-03-11,0.6192319989204407,0.56,0.57,False,False,False,False,False,False
xrp,2024-03-18,0.6329500079154968,0.56,0.57,False,False,False,False,False,False
xrp,2024-03-25,0.6292250156402588,0.56,0.57,False,False,False,False,False,False
xrp,2024-04-01,0.59483402967453,0.56,0.58,False,False,False,False,False,False
xrp,2024-04-08,0.5042579770088196,0.56,0.58,True,True,True,True,False,False
xrp,2024-04-15,0.5246800184249878,0.56,0.58,True,True,False,False,False,False
xrp,2024-04-22,0.5103769898414612,0.57,0.58,True,True,False,False,False,False
xrp,2024-04-29,0.5297840237617493,0.57,0.58,True,True,False,False,False,False
xrp,2024-05-06,0.4994750022888183,0.57,0.59,True,True,False,False,False,False
xrp,2024-05-13,0.5096610188484192,0.57,0.59,True,True,False,False,False,False
xrp,2024-05-20,0.5282109975814819,0.57,0.59,True,True,False,False,False,False
xrp,2024-05-27,0.5134819746017456,0.57,0.59,True,True,False,False,False,False
xrp,2024-06-03,0.4985829889774322,0.57,0.59,True,True,False,False,False,False
xrp,2024-06-10,0.4888319969177246,0.57,0.59,True,True,False,False,False,False
xrp,2024-06-17,0.4794889986515045,0.57,0.59,True,True,False,False,False,False
xrp,2024-06-24,0.4754830002784729,0.56,0.59,True,True,False,False,False,False
xrp,2024-07-01,0.4198229908943176,0.56,0.59,True,True,False,False,False,False
xrp,2024-07-08,0.52286297082901,0.55,0.6,True,True,False,False,False,False
xrp,2024-07-15,0.5974670052528381,0.55,0.6,False,False,False,False,True,True
xrp,2024-07-22,0.601947009563446,0.55,0.6,False,False,False,False,False,False
xrp,2024-07-29,0.5233960151672363,0.55,0.6,True,True,False,True,False,False
xrp,2024-08-05,0.5529320240020752,0.55,0.6,False,True,False,False,True,False
xrp,2024-08-12,0.5638750195503235,0.55,0.6,False,True,False,False,False,False
xrp,2024-08-19,0.6001840233802795,0.56,0.61,False,True,False,False,False,False
xrp,2024-08-26,0.5479900240898132,0.56,0.61,True,True,True,False,False,False
xrp,2024-09-02,0.5292909741401672,0.56,0.61,True,True,False,False,False,False
xrp,2024-09-09,0.5709750056266785,0.56,0.61,False,True,False,False,True,False
xrp,2024-09-16,0.5876209735870361,0.56,0.61,False,True,False,False,False,False
xrp,2024-09-23,0.6419469714164734,0.56,0.61,False,False,False,False,False,False
xrp,2024-09-30,0.5335919857025146,0.56,0.61,True,True,True,True,False,False
xrp,2024-10-07,0.5315399765968323,0.56,0.61,True,True,False,False,False,False
xrp,2024-10-14,0.547652006149292,0.56,0.61,True,True,False,False,False,False
xrp,2024-10-21,0.516381025314331,0.56,0.61,True,True,False,False,False,False
xrp,2024-10-28,0.5029309988021851,0.55,0.61,True,True,False,False,False,False
xrp,2024-11-04,0.589381992816925,0.55,0.61,False,True,False,False,True,False
xrp,2024-11-11,1.0543349981307983,0.56,0.62,False,False,False,False,False,True
xrp,2024-11-18,1.4324109554290771,0.58,0.62,False,False,False,False,False,False
xrp,2024-11-25,2.320223093032837,0.61,0.63,False,False,False,False,False,False
xrp,2024-12-02,2.6083478927612305,0.65,0.64,False,False,False,False,False,False
xrp,2024-12-09,2.446949958801269,0.69,0.65,False,False,False,False,False,False
xrp,2024-12-16,2.199331998825073,0.72,0.66,False,False,False,False,False,False
xrp,2024-12-23,2.093179941177368,0.75,0.67,False,False,False,False,False,False
xrp,2024-12-30,2.3997271060943604,0.79,0.68,False,False,False,False,False,False
xrp,2025-01-06,2.5063140392303467,0.83,0.69,False,False,False,False,False,False
xrp,2025-01-13,2.954716920852661,0.88,0.7,False,False,False,False,False,False
xrp,2025-01-20,3.0262279510498047,0.93,0.71,False,False,False,False,False,False
xrp,2025-01-27,2.579794883728028,0.97,0.72,False,False,False,False,False,False
xrp,2025-02-03,2.396939992904663,1.01,0.73,False,False,False,False,False,False
xrp,2025-02-10,2.7278249263763428,1.05,0.74,False,False,False,False,False,False
xrp,2025-02-17,2.5770199298858643,1.09,0.74,False,False,False,False,False,False
xrp,2025-02-24,2.9369421005249023,1.13,0.75,False,False,False,False,False,False
xrp,2025-03-03,2.1345760822296143,1.16,0.75,False,False,False,False,False,False
xrp,2025-03-10,2.2978670597076416,1.2,0.76,False,False,False,False,False,False
xrp,2025-03-17,2.435492992401123,1.23,0.77,False,False,False,False,False,False
xrp,2025-03-24,2.1361429691314697,1.27,0.77,False,False,False,False,False,False
xrp,2025-03-31,1.917894959449768,1.29,0.78,False,False,False,False,False,False
xrp,2025-04-07,2.120198965072632,1.33,0.78,False,False,False,False,False,False
xrp,2025-04-14,2.0770010948181152,1.36,0.79,False,False,False,False,False,False
xrp,2025-04-21,2.256237030029297,1.39,0.8,False,False,False,False,False,False
xrp,2025-04-28,2.157794952392578,1.43,0.8,False,False,False,False,False,False
xrp,2025-05-05,2.3665249347686768,1.46,0.81,False,False,False,False,False,False
xrp,2025-05-12,2.434170961380005,1.5,0.82,False,False,False,False,False,False
xrp,2025-05-19,2.342974901199341,1.54,0.83,False,False,False,False,False,False
xrp,2025-05-26,2.179183959960937,1.57,0.84,False,False,False,False,False,False
xrp,2025-06-02,2.2654950618743896,1.61,0.85,False,False,False,False,False,False
xrp,2025-06-09,2.167176961898804,1.64,0.85,False,False,False,False,False,False
xrp,2025-06-16,2.0140280723571777,1.67,0.85,False,False,False,False,False,False
xrp,2025-06-23,2.2070729732513428,1.71,0.86,False,False,False,False,False,False
xrp,2025-06-30,2.272541046142578,1.74,0.86,False,False,False,False,False,False
xrp,2025-07-07,2.8359410762786865,1.78,0.87,False,False,False,False,False,False
xrp,2025-07-14,3.459528923034668,1.84,0.89,False,False,False,False,False,False
xrp,2025-07-21,3.2412819862365723,1.9,0.9,False,False,False,False,False,False
xrp,2025-07-28,2.9495439529418945,1.94,0.91,False,False,False,False,False,False
xrp,2025-08-04,3.187855958938598,2.0,0.92,False,False,False,False,False,False
xrp,2025-08-11,3.089040994644165,2.05,0.93,False,False,False,False,False,False
xrp,2025-08-18,3.0258688926696777,2.1,0.94,False,False,False,False,False,False
xrp,2025-08-25,2.7766408920288086,2.14,0.94,False,False,False,False,False,False
xrp,2025-09-01,2.8785619735717773,2.19,0.95,False,False,False,False,False,False
xrp,2025-09-08,3.032525062561035,2.23,0.96,False,False,False,False,False,False
xrp,2025-09-15,2.973408937454224,2.28,0.97,False,False,False,False,False,False
xrp,2025-09-22,2.8665859699249268,2.33,0.98,False,False,False,False,False,False
xrp,2025-09-29,2.9706408977508545,2.38,0.99,False,False,False,False,False,False
xrp,2025-10-06,2.5349578857421875,2.42,1.0,False,False,False,False,False,False
xrp,2025-10-13,2.390631914138794,2.46,1.01,True,False,False,False,False,False
xrp,2025-10-20,2.645145893096924,2.5,1.02,False,False,False,False,True,False
xrp,2025-10-27,2.529094934463501,2.53,1.03,False,False,False,False,False,False
xrp,2025-11-03,2.367656946182251,2.55,1.03,True,False,True,False,False,False
xrp,2025-11-10,2.216609001159668,2.54,1.04,True,False,False,False,False,False
xrp,2025-11-17,2.046264886856079,2.53,1.05,True,False,False,False,False,False
xrp,2025-11-24,2.1609671115875244,2.53,1.06,True,False,False,False,False,False
xrp,2025-12-01,2.0434200763702397,2.52,1.06,True,False,False,False,False,False
xrp,2025-12-08,1.979287028312683,2.52,1.07,True,False,False,False,False,False
xrp,2025-12-15,1.9220119714736936,2.51,1.07,True,False,False,False,False,False
xrp,2025-12-22,1.864359974861145,2.5,1.08,True,False,False,False,False,False
xrp,2025-12-29,2.0900208950042725,2.48,1.09,True,False,False,False,False,False
xrp,2026-01-05,2.0710649490356445,2.46,1.09,True,False,False,False,False,False
xrp,2026-01-12,1.992658019065857,2.45,1.1,True,False,False,False,False,False
xrp,2026-01-19,1.8330260515213013,2.44,1.1,True,False,False,False,False,False
xrp,2026-01-26,1.5913419723510742,2.42,1.11,True,False,False,False,False,False
xrp,2026-02-02,1.4321850538253784,2.39,1.11,True,False,False,False,False,False
xrp,2026-02-09,1.474856972694397,2.37,1.11,True,False,False,False,False,False
xrp,2026-02-16,1.3930779695510864,2.35,1.12,True,False,False,False,False,False
xrp,2026-02-23,1.3517290353775024,2.33,1.12,True,False,False,False,False,False
xrp,2026-03-02,1.341400980949402,2.31,1.13,True,False,False,False,False,False
xrp,2026-03-09,1.4475510120391846,2.3,1.13,True,False,False,False,False,False
